country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
IND,India,Khirsara - Unity Solar Power Plant,WRI1026162,5.0,23.3578,70.0548,Solar,,,,,Unity Power Limited,Unity Power Limite r World,http://www.backboneworld.com,Industry About,,,,,,,,,,,9.81,10.20,10.08,10.17,10.14,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Khirsara - Welspun Solar Power Plant,WRI1026163,15.0,23.3618,70.0536,Solar,,,,,Welspun Urja India Limited,Urja India edEnewables,http://www.welspunrenewables.com,Industry About,,,,,,,,,,,30.69,33.42,33.65,33.87,33.67,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Khirwa Solar Power Plant,WRI1026164,1.0,27.3010,72.3236,Solar,,,,,Conflux Infratech Private Limited,Infratech e M/Pdf,http://www.rrecl.com/PDF/Details%20of%Rajasthan.pdf,Industry About,1102097,,,,,,,,,,1.78,1.82,1.76,1.90,1.91,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Khori Wind Farm,WRI1026668,20.8,21.1670,74.3272,Wind,,,,,REI Agro Limited,CDM,https://cdm.unfccc.int/filestorage/L/V/Q/LVQ9ANSCJX8164E5H7PWYIB3O0RZ2U/Revised%20PDD%20Version%2006%20dated%205th%20June%202012%20-%20Clean%20mode.pdf?t=akx8b2pxZm9ufDC6M3RsDeQKejKPRFouqWsR,WRI,,,,,,,,,,,,,,,30.18,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Khurpia,WKS0070848,12.5,28.9600,79.5250,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,24.03,28.87,27.31,26.02,25.65,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Killanur A,WKS0074095,4.5,10.5700,78.8770,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,8.62,8.96,8.08,8.62,8.48,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Killianwali,WKS0068223,24.0,29.9500,74.6760,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,46.08,47.73,48.41,45.05,46.74,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kisnayat Budhan GT,WKS0062046,5.0,27.9010,72.9360,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.72,9.78,9.55,9.73,9.72,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kisnayat Budhan NVR,WKS0061815,10.0,27.9050,72.9400,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.89,18.99,18.59,18.92,18.89,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kodaiyur,WKS0070781,5.0,10.8560,77.9770,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.72,9.73,9.54,9.92,9.29,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kodangal,WKS0067012,15.0,17.1550,77.6280,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,31.71,33.50,34.41,33.97,34.46,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kodur,WKS0070775,50.0,12.9800,77.9700,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,108.73,113.01,113.09,117.54,107.26,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kohinoor Wind Farm,WRI1026342,24.0,26.6797,71.0260,Wind,,,,,Kohinoor Planet Construction Pvt. Ltd,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1302691944.71/view,WRI,,,,,,,,,,,,,,,34.82,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Kolanpaka,WKS0064504,6.6,17.6703,79.0307,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,12.85,12.94,13.03,13.03,13.20,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kolihal I,WKS0067287,5.0,15.5750,76.2070,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.27,10.10,10.22,10.35,10.42,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kolihal II,WKS0067288,5.0,15.5870,76.1910,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.31,10.13,10.20,10.46,10.42,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Komal West Solar Power Plant,WRI1026165,1.0,11.0118,79.5898,Solar,,,,,Tata Power Solar Systems Limited (TPREL),S Limited Rsolar,http://www.tatapowersolar.com,Industry About,,,,,,,,,,,1.76,1.78,1.62,1.82,1.73,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kombhalne,WKS0070845,30.0,19.6200,73.9300,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,68.48,67.10,67.64,68.11,67.34,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kombukaranatham,WKS0062058,5.0,8.7680,77.9560,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.65,9.78,9.70,10.25,9.99,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Koratagere,WKS0067051,20.0,13.5100,77.2400,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,42.45,44.36,44.69,45.61,43.18,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kosa Wind Farm,WRI1026086,33.0,23.3183,68.6988,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/w/m/64TXH0Y1V9ZCISBKO3F758PEQNUJDR.pdf/PDD__V-2_5_19_10_2012.pdf?t=akh8b2pkZTFtfDAP0pu4sjZSao0P-GV-Qzqn,WRI,,,,,,,,,,,,,,,47.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Kotagulla,WKS0062297,5.0,14.1650,78.1430,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.81,9.73,9.79,10.27,9.90,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kothapalli Solar Park,WKS0064400,100.0,14.5250,77.5900,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,216.78,213.18,218.19,220.59,217.29,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kotra,WKS0064612,20.0,28.0220,73.0690,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,38.63,38.62,38.67,38.56,38.63,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kottamangalam Wind Farm,WRI1026067,56.25,10.6558,77.2471,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/a/1/0JPNG5S4A821KD6IUHWBOEYRVFTL3X.pdf/ALWE%20PDD_Ver%206%20_06.03.2013_%20Clean%20.pdf?t=dlV8b2picjMyfDAQ_TbHluMZz9jMHYOK8XbU,WRI,,,,,,,,,,,,,,,81.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Kottathara Village Wind Farm,WRI1026775,3.0,11.0951,76.6709,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1315830379.2/view,WRI,,,,,,,,,,,,,,,4.35,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Kottathur,WKS0067240,10.0,11.1220,78.6890,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.96,18.83,19.05,19.09,19.01,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kovilpatti,WKS0068270,15.6,9.1550,77.8200,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,31.06,29.92,30.22,34.96,31.39,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kudankulam,WRI1026848,2000.0,8.1689,77.7126,Nuclear,,,,,,IAEA,https://www.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=853,WRI,1024539,,,,,,,,,,,,,,13384.29,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Kudri Kotgi,WKS0070772,10.0,15.6100,76.0500,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,19.61,20.35,20.37,20.93,20.81,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kuhana,WKS0066993,50.0,26.0990,79.6050,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,104.72,102.55,103.82,97.64,104.69,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kunigal A,WKS0074101,5.5,13.0400,76.9230,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.51,11.17,11.52,11.45,11.37,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kunigal B,WKS0074102,6.0,12.8640,77.1130,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,12.55,12.20,12.59,12.36,12.38,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kuravapalli,WKS0070852,10.0,14.1010,78.7340,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.50,18.56,18.97,20.52,18.18,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kurdi Hero,WKS0070767,50.0,16.1340,77.1280,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,107.35,110.26,113.08,113.66,115.21,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kurmapally Gk,WKS0067121,48.0,16.7720,78.8680,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,99.02,102.78,102.70,103.19,103.68,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kurmapally Mytrah,WKS0067106,50.0,16.8020,78.8870,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,103.52,106.98,107.07,107.68,108.28,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Kurmapally Sky,WKS0067103,50.0,16.8370,78.9560,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,103.91,106.98,108.71,106.97,107.50,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,LAKHERI CEMENT PLANT,WRI1019891,25.0,25.6732,76.1901,Coal,,,,,Acc Acc ltd,Acc Acc ltd,http://www.acclimited.com/,WRI,1073304,,,,,,,,,,,,,,131.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,LAKWA GT,IND0000228,211.955,27.0221,94.8833,Gas,Oil,,,2002,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1010448,2019,,855.342825,870.2,823.297501,614.442988,840.5586379,,Central Electricity Authority,,,,,666.90,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,LALITPUR TPP,IND0000230,1980.0,24.7971,78.6463,Coal,Oil,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1078833,2019,,,495.63,3741.87,8072.02,5127.488,,Central Electricity Authority,,,,,10430.55,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,LARA,IND0000531,800.0,21.7570,83.4573,Coal,Oil,,,2018,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,0.0,249.10722500000003,,Central Electricity Authority,,,,,4214.36,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,LARGI,IND0000229,126.0,31.7196,77.2120,Hydro,,,,2006,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1018456,2019,,606.64155,653.56575,608.6016999999999,609.2982,590.8907,,Central Electricity Authority,554.79,399.53,614.79,364.86,537.65,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,LIGANAMAKKI,IND0000232,55.0,14.1704,74.8388,Hydro,,,,1979,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1020555,2019,,254.98864999999998,118.3453,105.1118,124.92225,251.26735,,Central Electricity Authority,229.79,207.46,247.22,145.52,168.83,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,LITL Uthumalai,WRI1026343,10.0,8.9969,77.5370,Wind,,,,,Loyal Textile Mills Limited,CDM,https://cdm.unfccc.int/Projects/DB/SGS-UKL1200600517.28/view,WRI,,,,,,,,,,,,,,,14.51,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,LNJP Bahla Basti Wind Farm,WRI1026674,20.0,26.5114,71.4974,Wind,,,,,LNJ Power Ventures Limited,CDM,https://cdm.unfccc.int/Projects/DB/KBS_Cert1356901378.31/view,WRI,,,,,,,,,,,,,,,29.02,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,LODHIVALI,WRI1019964,40.0,18.9002,73.2032,Oil,,,,,Tata Co ltd,Tata Co ltd,http://www.tatapower.com/,WRI,1086815,,,,,,,,,,,,,,198.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,LOKMANGAL SUGAR ETHANOL,WRI1019965,31.5,17.4462,75.7161,Biomass,,,,,Lokmangal Lokmangal group,Lokmangal Lokmangal group,http://lokmangal.com/site/agro.html,WRI,1109597,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
IND,India,LOKTAK,IND0000234,105.0,24.5870,93.6696,Hydro,,,,1983,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1023411,2019,,370.57779999999997,533.9567999999999,737.3646500000001,833.5513000000001,599.59695,,Central Electricity Authority,414.67,356.34,446.00,318.64,303.73,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,LOWER JHELUM,IND0000235,105.0,34.2189,74.5281,Hydro,,,,1978,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1020019,2019,,597.86565,662.87895,480.73425,478.58504999999997,586.3833500000001,,Central Electricity Authority,508.78,492.13,510.73,459.84,488.86,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,LOWER JURALA,IND0000236,240.0,16.3125,77.7773,Hydro,,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1066376,2019,,,8.9351,175.4583,204.8705,152.54345,,Central Electricity Authority,1032.68,706.11,877.37,520.52,645.37,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,LOWER METTUR,IND0000238,120.0,11.6425,77.7583,Hydro,,,,1988,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1030933,2019,,265.37645,222.25315,91.80865,131.29025,219.2184,,Central Electricity Authority,479.19,453.53,477.78,303.45,420.82,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,LOWER PERIYAR,IND0000239,180.0,9.9624,76.9570,Hydro,,,,1997,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1020779,2019,,574.26425,508.1664,305.69385,505.20129999999995,522.5541,,Central Electricity Authority,720.23,574.83,677.54,397.81,499.51,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,LOWER SILERU,IND0000240,460.0,17.8608,81.6814,Hydro,,,,1976,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1010147,2019,,1280.67445,1226.9743,827.7405,1104.22115,1088.5897,,Central Electricity Authority,2021.28,1468.91,1589.98,1250.26,1327.71,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,LTML Wind Energy Project in Tamil Nadu,WRI1026344,9.7,9.0870,77.6055,Wind,,,,,Loyal Textile Mills Limited,CDM,https://cdm.unfccc.int/Projects/DB/RINA1359562234.41/view,WRI,,,,,,,,,,,,,,,14.07,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Ladpura,WKS0067233,50.0,26.0580,77.3250,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,107.44,104.74,106.73,103.98,108.71,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Lakhewali Solar Power Plant,WRI1026166,2.1,30.4368,74.3316,Solar,,,,,Atma Powers Private Limited,Powers Private,http://www.peda.gov.in/main/SPVPowerProjects.html,Industry About,,,,,,,,,,,3.81,4.09,4.06,4.07,4.06,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Lakhmirwala Solar Power Plant,WRI1026167,20.0,29.8509,75.4023,Solar,,,,,Essel Clean Energy Limited,Clean Energy edOjects.Com,http://esselinfraprojects.com,Industry About,,,,,,,,,,,39.23,40.17,41.59,39.75,40.92,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Lallian Kalan Solar Power Plant,WRI1026168,1.0,31.2496,75.4826,Solar,,,,,IK Energy Private Limited,PEDA,http://www.peda.gov.in/main/SPVPowerProjects.html,Industry About,,,,,,,,,,,1.70,1.80,1.75,1.76,1.77,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Lalpur,WKS0067264,4.1,31.3200,75.9200,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,7.15,7.72,7.61,7.66,7.88,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Lalpur Wind Farm,WRI1026345,50.4,22.1694,69.8270,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1354282051.48/view,WRI,1111257,,,,,,,,,,,,,,73.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Lathi Solar Power Plant,WRI1026169,1.0,27.0321,71.5322,Solar,,,,,Lanco Solar Power Limited,Lancosola,http://www.lancogroup.com,Industry About,1102097,,,,,,,,,,1.75,1.82,1.76,1.89,1.88,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Latur,WKS0065804,10.0,18.3850,76.4950,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,20.31,19.93,19.99,20.36,20.45,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Liberty Oil Satara Wind Farm,WRI1026346,2.4,17.8613,74.0733,Wind,,,,,Liberty Oil Mills Limited,CDM,https://cdm.unfccc.int/Projects/DB/Applus1436171071.3/view,WRI,,,,,,,,,,,,,,,3.48,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Lingadalli,WKS0070768,40.0,17.5090,76.9940,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,92.08,91.63,92.31,92.88,90.41,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Lingampally,WKS0067257,10.0,17.9500,77.8280,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,19.23,20.35,20.86,20.98,20.85,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Lingampet Acme,WKS0067089,15.0,18.2810,78.1060,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,31.25,33.30,34.41,34.06,34.37,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Lingapuram Suzlon,WKS0067080,15.0,18.3150,78.2040,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,30.87,33.50,33.97,34.03,34.27,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Lomada,WKS0070829,30.0,14.5880,78.2150,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,63.55,63.06,64.40,69.29,64.59,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Lumbaniya,WKS0061915,13.0,27.4630,72.2790,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,25.07,24.83,24.93,25.20,25.15,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,M.A.P.P.,IND0000242,440.0,12.5571,80.1754,Nuclear,,,,1984,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,2356.63,2927.0,2916.67,2704.38,1367.91,,Central Electricity Authority,,,,,2944.54,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,MACHKUND,IND0000243,114.75,18.5323,82.4645,Hydro,,,,1957,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1010148,2019,,517.1910499999999,475.08265,696.80845,465.36150000000004,590.7116,,Central Electricity Authority,463.71,389.44,412.35,354.96,332.16,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
